,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,co_reqs,pre_reqs,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,lab,c_id
39,99293,PSYC-350-B,59887.0,VALD,350,,Y,,Y,,,,W,A,TR,Behavioral Statistics,4,L.Toussaint,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Valders, Room 350",A first course in statistics which introduces descriptive and inferential statistical tools as they apply to organization and analysis of data in the behavioral sciences.,,PSYC 130; MATH 110 or MATH 115 or MATH 140 (preferred) or above. ,Valders Hall of Science,L,Toussaint,Social Sciences,PSYC,Psychology,350,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,,,,0.0,,,,629
40,99294,PSYC-354-A,59888.0,VALD,349,Y,,Y,,Y,,,W,A,MWF,Learning and Behavior,4,K.Gould,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Valders, Room 349","A study of the basic theories, methodology, and findings in the areas of classical and operant conditioning and learning for both humans and animals. Applications, including behavioral modification, will be emphasized throughout the course. Lecture, discussion, and weekly laboratories.",PSYC-354L.,"   PSYC-130, 349, 350.",Valders Hall of Science,K,Gould,Social Sciences,PSYC,Psychology,354,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,,,,0.0,,Register for lecture and one lab.,"['PSYC-354L-A01', 'PSYC-354L-A02']",884
41,99295,PSYC-354L-A01,59889.0,VALD,345,,Y,,,,,,W,A,T,Learning/Behavior Lab,0,K.Gould,"08/31/2016-12/15/2016 Lab Tuesday 12:45PM - 03:00PM, Valders, Room 345",,Take PSYC-354,,Valders Hall of Science,K,Gould,Social Sciences,PSYC,Psychology,354L,0,Fall 2016,2016/08/31,2016/12/15,12:45,15:00,,,,0.0,,,,1070
42,99296,PSYC-354L-A02,59890.0,VALD,345,,,,Y,,,,W,A,R,Learning/Behavior Lab,0,K.Gould,"08/31/2016-12/15/2016 Lab Thursday 12:45PM - 03:00PM, Valders, Room 345",,Take PSYC-354,,Valders Hall of Science,K,Gould,Social Sciences,PSYC,Psychology,354L,0,Fall 2016,2016/08/31,2016/12/15,12:45,15:00,,,,0.0,,,,1070
43,99421,PSYC-353-A,59891.0,VALD,349,Y,,Y,,Y,,,W,A,MWF,Social Psychology,4,E.Bossard,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Valders, Room 349","Social psychology is the scientific study or how people think about, influence, and relate to one another. Some major topic areas include attitude formation and change, aggression, attraction, conformity, person perception and group processes. Lectures, discussions, and weekly laboratories will be held. Students will be involved in original research.",PSYC-353L,"PSYC 130, 349, 350.",Valders Hall of Science,E,Bossard,Social Sciences,PSYC,Psychology,353,0,Fall 2016,2016/08/31,2016/12/15,12:15,13:15,,,,0.0,,Register for lecture and lab.,"['PSYC-353L-A', 'PSYC-353L-B']",857
44,99422,PSYC-353L-A,59892.0,VALD,350,,Y,,,,,,W,A,T,Social Psychology Lab,0,E.Bossard,"08/31/2016-12/15/2016 Lab Tuesday 08:00AM - 09:30AM, Valders, Room 350",,Take PSYC-353,,Valders Hall of Science,E,Bossard,Social Sciences,PSYC,Psychology,353L,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:30,,,,0.0,,,,517
45,99423,PSYC-353L-B,59893.0,VALD,345,,Y,,,,,,W,A,T,Social Psychology Lab,0,E.Bossard,"08/31/2016-12/15/2016 Lab Tuesday 11:00AM - 12:30PM, Valders, Room 345",,Take PSYC-353,,Valders Hall of Science,E,Bossard,Social Sciences,PSYC,Psychology,353L,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,,,517
46,99301,PSYC-465-A,59894.0,VALD,349,,Y,,Y,,,,W,A,TR,Abnormal Psychology,4,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Valders, Room 349","An examination of the major psychological disorders including depression, schizophrenia, personality disorders, psychosomatic disorders, organic disorders, and the disorders of childhood. Emphasis is placed on the description and classification of psychopathology and on the research relating to etiology and treatment.",,PSYC 130 and a 200-level course; junior status.,Valders Hall of Science,,,Social Sciences,PSYC,Psychology,465,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,,,897
47,99302,PSYC-465-B,59895.0,VALD,349,,Y,,Y,,,,W,A,TR,Abnormal Psychology,4,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Valders, Room 349","An examination of the major psychological disorders including depression, schizophrenia, personality disorders, psychosomatic disorders, organic disorders, and the disorders of childhood. Emphasis is placed on the description and classification of psychopathology and on the research relating to etiology and treatment.",,PSYC 130 and a 200-level course; junior status.,Valders Hall of Science,,,Social Sciences,PSYC,Psychology,465,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,,,,0.0,,,,897
48,99304,PSYC-490-A,59896.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,"D.Bishop,J.Breitenstein,K.Gould,D.Njus,L.Toussaint,S.Travers,J.Sprung","08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,,,To be Announced,"D, J, K, D, L, S, J","Bishop, Breitenstein, Gould, Njus, Toussaint, Travers, Sprung",Social Sciences,PSYC,Psychology,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,0.0,,,,908
49,99424,PSYC-270-A,59897.0,VALD,349,,Y,,Y,,,,W,A,TR,Psychology and Aging,4,S.Travers,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Valders, Room 349","This course is designed to examine psychological aspects of growing older in the 21st century.  Students will be introduced to the current methodologies used to study aging as we explore the physical, cognitive, and psychosocial changes in individuals over the age of 60.  The lecture, readings and assignments will address a range of topics that include expected versus abnormal changes in memory, creativity, the shifting roles of the elderly in family and society, and coping with illness and loss.  In light of the fact that individuals over the age of 85 are the fastest-growing segment of the global population, and that the majority are women (approximately 2:1), we will also study changes associated with gender roles and sexuality during our later years. A major goal for this course is to foster a clearer understanding of the processes associated with normal aging and to dispel a number of the stereotypes that surround this time of life. (Same as WGST 270)",,PSYC 130.,Valders Hall of Science,S,Travers,Social Sciences,PSYC,Psychology,270,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:30,HB,Human Behavior,WGST 270,0.0,,,,486
50,98820,IS-485-A,59898.0,LARS,120,Y,,,,,,,W,A,M,International Studies Seminar,4,V.Christman,"09/05/2016-12/05/2016 Seminar Monday 06:30PM - 09:30PM, Larsen, Room 120",An advanced-level research and discussion course focusing on global issues as a culmination of the International Studies major or minor.  Students apply multiple disciplinary perspectives to projects related to their individual IS programs and to the global themes identified in their IS major or minor plan of study. ,,IS 230.,Larson Hall,V,Christman,Social Sciences,IS,International Studies,485,0,Fall 2016,2016/08/31,2016/12/15,18:30,21:30,,,,0.0,,Open only to Junior or Senior International Studies majors or minors.  Prerequisite: IS-230.,,754
51,98581,CHEM-151-A,59899.0,VALD,362,Y,,Y,,Y,,,W,A,MWF,Chemical Principles I,4,,"08/31/2016-12/09/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 362","General course with laboratory intended primarily for students concentrating in the science area. Algebra skills are assumed. (Students who earn credit for 151 may not earn credit for CHEM 114, 116, or 141).",CHEM 151L,,Valders Hall of Science,,,Sciences,CHEM,Chemistry,151,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:00,"NWL,QUANT","Natural World Lab,Quantitative",,0.0,NWNL,"Students who earn credit for Chem 151 may not earn credit for Chem 114, 116, or 141. You must register for one lecture and one lab.","['CHEM-151L-01', 'CHEM-151L-02', 'CHEM-151L-03', 'CHEM-151L-04', 'CHEM-151L-05', 'CHEM-151L-06', 'CHEM-151L-07', 'CHEM-151L-08', 'CHEM-151L-09']",572
52,98582,CHEM-151-B,59900.0,VALD,362,,Y,,Y,,,,W,A,TR,Chemical Principles I,4,M.Wilker,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Valders, Room 362","General course with laboratory intended primarily for students concentrating in the science area. Algebra skills are assumed. (Students who earn credit for 151 may not earn credit for CHEM 114, 116, or 141).",CHEM 151L,,Valders Hall of Science,M,Wilker,Sciences,CHEM,Chemistry,151,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:30,"NWL,QUANT","Natural World Lab,Quantitative",,0.0,NWNL,See note for Chem-151A.,"['CHEM-151L-01', 'CHEM-151L-02', 'CHEM-151L-03', 'CHEM-151L-04', 'CHEM-151L-05', 'CHEM-151L-06', 'CHEM-151L-07', 'CHEM-151L-08', 'CHEM-151L-09']",572
53,98583,CHEM-151-C,59901.0,OLIN,102,Y,,Y,,Y,,,W,A,MWF,Chemical Principles I,4,C.Mertzenich,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 102","General course with laboratory intended primarily for students concentrating in the science area. Algebra skills are assumed. (Students who earn credit for 151 may not earn credit for CHEM 114, 116, or 141).",CHEM 151L,,Olin,C,Mertzenich,Sciences,CHEM,Chemistry,151,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,"NWL,QUANT","Natural World Lab,Quantitative",,0.0,NWNL,See note for Chem-151-A.,"['CHEM-151L-01', 'CHEM-151L-02', 'CHEM-151L-03', 'CHEM-151L-04', 'CHEM-151L-05', 'CHEM-151L-06', 'CHEM-151L-07', 'CHEM-151L-08', 'CHEM-151L-09']",572
54,98821,IS-490-A,59902.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,V.Christman,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR","A year-long independent research project. Applications are completed on the Honors Program form available at the registrars office, requiring the signatures of a faculty supervisor, the department head, the honors program director, and the registrar. Interdisciplinary projects require the signatures of two faculty supervisors. The project must be completed by the due date for senior projects. The completed project is evaluated by a review committee consisting of the faculty supervisor, another faculty member from the major department, and a faculty member from outside the major department. All projects must be presented publicly. Only projects awarded an A- or A qualify for department honors designation. The honors project fulfills the all-college senior project requirement.",,,To be Announced,V,Christman,Social Sciences,IS,International Studies,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,2.0,,,,614
55,98584,CHEM-151L-01,59903.0,SAMP,372,Y,,,,,,,W,A,M,Chemical Principles I Lab,0,A.Winsauer,"08/31/2016-12/15/2016 Lab Monday 02:45PM - 04:45PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,A,Winsauer,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,14:45,16:45,,,,0.0,,,,507
56,98585,CHEM-151L-02,59904.0,SAMP,233,,Y,,,,,,W,A,T,Chemical Principles I Lab,0,C.Mertzenich,"08/31/2016-12/15/2016 Lab Tuesday 11:30AM - 01:30PM, Sampson Hoffland Laboratories, Room 233",,Take CHEM-151,,Sampson Hoffland Laboratories,C,Mertzenich,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,11:30,13:30,,,,0.0,,,,507
57,98586,CHEM-151L-03,59905.0,SAMP,372,,Y,,,,,,W,A,T,Chemical Principles I Lab,0,A.Winsauer,"08/31/2016-12/15/2016 Lab Tuesday 11:00AM - 01:00PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,A,Winsauer,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:00,,,,0.0,,,,507
58,98587,CHEM-151L-04,59906.0,SAMP,372,,Y,,,,,,W,A,T,Chemical Principles I Lab,0,C.Mertzenich,"08/31/2016-12/15/2016 Lab Tuesday 01:45PM - 03:45PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,C,Mertzenich,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,13:45,15:45,,,,0.0,,,,507
59,98588,CHEM-151L-05,59907.0,SAMP,233,,Y,,,,,,W,A,T,Chemical Principles I Lab,0,A.Winsauer,"08/31/2016-12/15/2016 Lab Tuesday 02:30PM - 04:30PM, Sampson Hoffland Laboratories, Room 233",,Take CHEM-151,,Sampson Hoffland Laboratories,A,Winsauer,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:30,,,,0.0,,,,507
60,98589,CHEM-151L-06,59908.0,SAMP,372,,,Y,,,,,W,A,W,Chemical Principles I Lab,0,B.Chamberlain,"08/31/2016-12/15/2016 Lab Wednesday 03:00PM - 05:00PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,B,Chamberlain,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,15:00,17:00,,,,0.0,,,,507
61,98590,CHEM-151L-07,59909.0,SAMP,372,,,,Y,,,,W,A,R,Chemical Principles I Lab,0,A.Winsauer,"08/31/2016-12/15/2016 Lab Thursday 07:30AM - 09:30AM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,A,Winsauer,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,07:30,09:30,,,,0.0,,,,507
62,98591,CHEM-151L-08,59910.0,SAMP,372,,,,Y,,,,W,A,R,Chemical Principles I Lab,0,A.Winsauer,"08/31/2016-12/15/2016 Lab Thursday 11:00AM - 01:00PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,A,Winsauer,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:00,,,,0.0,,,,507
63,98592,CHEM-151L-09,59911.0,SAMP,372,,,,Y,,,,W,A,R,Chemical Principles I Lab,0,C.Mertzenich,"08/31/2016-12/15/2016 Lab Thursday 02:30PM - 04:30PM, Sampson Hoffland Laboratories, Room 372",,Take CHEM-151,,Sampson Hoffland Laboratories,C,Mertzenich,Sciences,CHEM,Chemistry,151L,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:30,,,,0.0,,,,507
64,98593,CHEM-201-A,59912.0,VALD,367,Y,,Y,,Y,,,W,A,MWF,Advanced Chemical Principles,4,O.Michels,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Valders, Room 367","A faster paced introduction to Chemistry than CHEM 151 and 152.  Material from both CHEM 151 and 152 will be included, but basic chemical knowledge and competence in algebra will be assumed.  Lab will emphasize an introduction to several instruments and to data-handling with spreadsheets. Prerequisite: a good high school chemistry course and testing into at least MATH 151 on mathematics placement test. In order to have a full year of chemistry as required by many professional schools students must take CHEM 202 in addition to this course. (Student who earn credit for 201 may not earn credit for CHEM 114 or 116).",CHEM 201L,,Valders Hall of Science,O,Michels,Sciences,CHEM,Chemistry,201,0,Fall 2016,2016/08/31,2016/12/15,09:15,10:15,"NWL,QUANT","Natural World Lab,Quantitative",,0.0,NWNL,Students who earn credit for Chem 201 may not earn credit for Chem 114 or Chem 116.  You must register for lecture and one lab.,"['CHEM-201L-01', 'CHEM-201L-02']",668
65,98594,CHEM-201L-01,59913.0,SAMP,331,,Y,,,,,,W,A,T,Advanced Chemical Prin Lab,0,J.Hedstrom,"08/31/2016-12/15/2016 Lab Tuesday 11:00AM - 02:00PM, Sampson Hoffland Laboratories, Room 331",,Take CHEM-201,,Sampson Hoffland Laboratories,J,Hedstrom,Sciences,CHEM,Chemistry,201L,0,Fall 2016,2016/08/31,2016/12/15,11:00,14:00,,,,0.0,,,,793
