Course Sections Id,Sec Name,Sec Short Title,Sec Min Cred,Sec Max Cred,Faculty First Initial & Last CSV,Sec Start Date,Sec End Date,Sec Status,Sec Printed Comments,Sec Meeting Info,Crs Desc,Course Types CSV,Corequisite,Prerequisite
99470,ENG-130-A,Lit Vent: Expl Wei Wld Sci Fi,4,,A.Hageman,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 218","Computers talk with us; algorithms recommend books to us; people are preparing to travel to Mars; and fossils have been found in Decorah of an ancient giant sea scorpion. We seem to live inside a weird and wonderful science fiction novel where each day brings with it new scientific knowledge, technological devices, and plot twists. So, what better way to get oriented in present techno-science, uncover how we got here, and imagine finer futures than to explore science fiction (SF)? In this course, we will examine some SF classics like Isaac Asimov, H.G. Wells, and H.P. Lovecraft and some contemporary works from the bleeding edge. Through discussion, reading journals, a formal essay, and a creative project, we'll discover the various ways SF sparks innovation in literature and laboratories and opens up new perspectives on the challenges, crises, and opportunities of our day.",,,
98773,GS-110-A,Critical Reading and Learning,2,,B.Arendt,8/31/16 0:00,12/15/16 0:00,A,Permission of instructor required.,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 01:30PM, Olin, Room 104","We become better students when we become better critical readers aiming to withhold judgement until we have considered texts or issues carefully and thoughtfully. In this course we practice critical  reading strategies, including inspectional, analytical, and syntopical ways of approaching issues and texts. In this course we also review and practice best learning strategies in the context of a liberal arts curriculum.",,,
99028,MUS-300-A,Music Ensemble: Nordic Choir,0,,A.Hightower,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,,,
99465,ENVS-175-A,Introduction to GIS,2,,D.Reding,8/31/16 0:00,12/15/16 0:00,A,,"09/06/2016-12/06/2016 Lecture Tuesday 12:45PM - 02:45PM, Valders, Room 377","This course is an applied practicum in geospatial technology that fosters effective use of Geographic Information Systems. Students who successfully complete the course will be able to create, manipulate, and manage geographic data to perform analysis tasks, to visualize geographic data, and to use geographic data analyses to support decision making.","PBK,ENVMJ",,
98594,CHEM-201L-01,Advanced Chemical Prin Lab,0,,J.Hedstrom,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Tuesday 11:00AM - 02:00PM, Sampson Hoffland Laboratories, Room 331",,,Take CHEM-201,
99494,ART-368-A,Gender in Art,4,,K.Elliott,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Main, Room 113","Taking Linda Nochlin's seminal essay, ""Why Have There Been No Great Women Artists?"" as our starting point, this course will explore the place of gender in the history of art.  We will explore both images of men and images of women, as well as the differing roles afforded to male and female artists across time.  We will examine assumptions we and others make about women, gender, art, culture, queer theory, and feminism. (Same as WGST 368)","WGSMJ,HEPT,IMAMJ,PBK",,ART 252 OR WGST 130.
98712,EDUC-470-A,Music Education Senior Capston,2,,J.Guzman,10/19/16 0:00,12/15/16 0:00,A,Second seven weeks.,"10/19/2016-12/15/2016 Lecture - Second 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Koren, Room 217","A study of the organization, direction and management of the school music program. This course includes business management aspects of a school music job from budgeting to creating handbooks, recruiting, publicity, and competitions to communicating with parents, colleagues and principals. ",,,Admission to Teacher Education Program
99525,EDUC-382-A,Practicum:Content Area Read,1,,,8/31/16 0:00,12/15/16 0:00,A,Co-requisite: Educ 486 for Wisconsin and Minnesota licensure. Consent of instructor required.,"08/31/2016-12/15/2016 Practicum or Clinicals Days to be Announced, Times to be AnnouncedArranged, Room ARR","This course is 1-semester hour practicum component that is mandatory for elementary education majors.  This is a requirement in some other states for all teachers.  Check the state's licensure website.  If you are an elementary education major pursuing a reading endorsement, you will student teach in a reading classroom and will not take the practicum component.  Students are strongly encouraged,  but not yet required, to take the practicum while student teaching; a practicum in content area is required in several states. ",,,"EDUC 377, 378, or 379."
99538,WGST-290-A,Gen/Wom Hist:N Wld Gend Rel,4,,E.Tebbenhoff,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Valders, Room 375","A New World of Gender Relations, 1600-1820: When the three ""Old Worlds"" of Europe, Africa and Native America collided in the centuries after 1492, a New World came into being.  A portion of this included a new world of gender relations.  Our preconceptions about this history lead us to believe that Europeans used their fixed ideas about sexual stereotypes to label various Native American and African attitudes and practices as barbaric and uncivilized.  While partially true, a closer examination of this history reveals a much more interesting, complex and volatile mix; curiosity combined with fear, amazement with contempt, suspicion with attraction.  Sexuality, conflicts over gender roles, issues of power and control were very much a part of seventeenth and eighteenth-century life","HBSSM,HIST",,
98901,MUS-117-B,Class Instruction: Piano,1,,M.Kominami,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Private Instruction Tuesday, Thursday 08:50AM - 09:30AM, Jenson Noble Hall of Music, Room 174",For music majors only. Emphasis is on developing the skills required on the piano proficiency test. Additional fees will be assessed for this course.,PRIV,,
99073,MUS-342-A,Hist of Music:Classical Perio,2,,M.Batoff,8/31/16 0:00,10/13/16 0:00,A,First seven weeks.,"08/31/2016-10/13/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Jenson Noble Hall of Music, Room 123","A survey of musical life and literature from 1730 to 1825; origins and development of the divertimento, symphony, string quartet, piano concerto, and related genres; developments in opera and sacred vocal forms; life and works of Haydn, Mozart, and Beethoven; American topics: early instruction books and singing schools, shapenotes, the Moravians, William Billings.",PBK,,"Take Mus 122, Mus 122K, Mus 343"
99337,RUS-101-A,Beginning Russian I,4,,L.Iudin-Nelson,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 211","Introduction to Russian grammar through reading, writing, listening, and speaking in Russian. The course will focus upon developing speaking and listening comprehension skills with a framework of practical vocabulary and grammatical structures. The student will also gain an appreciation of Russian culture and contemporary life through music and audiovisual materials.",PBK,,
99358,SOC-490-A,Senior Project,1,4,"C.Kunkel,R.Ferguson,J.Kremer",8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,PBK,,
98645,CS-360-A,Adv Algorithms and Data Struct,4,,K.Lee,8/31/16 0:00,12/15/16 0:00,A,"Prereq: CS 165 and 252, or CS 200.","08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 112","Development of advanced data structures, parallel algorithms, and advanced analysis of algorithms.  Included topics are B-trees, Tries, B+ and B* trees, hashing algorithms and other structures for dealing with large data sets.  Algorithms for data set manipulation including parallel algorithms for processing data sets. ",PBK,,
98568,BIO-301L-A02,Human Dissection & Anat Lab,0,,S.Fretham,8/31/16 0:00,12/15/16 0:00,A,,"08/31/2016-12/15/2016 Lab Thursday 12:45PM - 03:45PM, Sampson Hoffland Laboratories, Room 153",,PBK,Take Bio-301,
98736,ENVS-134-A,Environmental Geology,4,,,8/31/16 0:00,12/15/16 0:00,P,Register for lecture and lab. First year and SO only.,,"Just as the physical environment impacts human activities, so too do our actions influence our surroundings. In this course we will seek to understand geologic processes and the ways in which humans interact with them. We will also explore the unique geology and physical geography of northeast Iowa during labs and field trips.","NSL,PBK,NWL,ENVMJ",ENVS 134L,
98760,GER-105-A,Munster Preparation,1,,,8/31/16 0:00,12/15/16 0:00,P,,,This course prepares students accepted to the Munster Semester for the semester abroad. Requires acceptance to the Muenster Program.,,,
98520,ART-408-A,2D Workshop,2,,,8/31/16 0:00,12/15/16 0:00,P,,,This studio course advances aesthetic development of 2-D work through presentation and discussion of formal analysis related to issues and interdisciplinary concerns of image-based arts. Repeatable up to 2 times.,,,"ONE OF ART 208, ART 217, ART-300, ART-308, OR ART-316."
99212,PE-110-B01,Skill:Yoga I,1,,S.Hornbacher,8/31/16 0:00,10/13/16 0:00,A,"A brief introduction to yoga philosophy, basic yoga postures and beginning breathing exercises.  Must be able to work physically for 1 1/2 hours.","08/31/2016-10/13/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Regents Center, Room DS",,SKL,,
98695,EDUC-352-A,Adv Mid/Hs Eng Methods 5-12,2,,,8/31/16 0:00,12/15/16 0:00,A,Prerequisite:Admission to Teacher Education Program.,"08/31/2016-12/15/2016 Lecture Monday 06:30PM - 08:00PM, Koren, Room 120","Advanced study of secondary teaching methods for students seeking licensure in art, English, foreign language, math, science, and social science.  Study of special methods used to teach the individual's major subject area.  Teaching methods and professional participation in one's academic discipline will be covered, as well as inclusion of special education students in a regular classroom and applications of technology.  Students spend a minimum of forty contact hours in cooperating school classrooms in addition to on-campus meetings.  Must be taken prior to professional semester.  Required for certification in art, English, foreign language, mathematics, science, and social studies.  Not required of health, physical education and music majors.  Prerequisite: 252.",,,"Admission to Teacher Educ Program, Educ 252"
