,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab,c_id
204,98121,ART-310-A,58703.0,CART,130,,Y,,Y,,,,W,A,TR,Intermediate Ceramics,4,J.Madrigal,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 04:00PM, Center for the Arts, Room 130","Students will continue to explore and produce vessel and non-vessel oriented objects in clay using hand-building and wheel throwing techniques. This course will be both studio and seminar with discussions, readings and lectures to engage the students in critical conversations in the contemporary field of ceramics. Offered alternate years.",Center for the Arts,J,Madrigal,Humanities,ART,Art,310,0,Spring 2016,2016/02/04,2016/05/19,12:45,16:00,,,,0.0,,Course fee of $125.00 for materials.,,,,818
205,98122,ART-339-A,58704.0,CART,117,,Y,,Y,,,,W,A,TR,ST:Global Currents Local Res,4,Y.Wang,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Center for the Arts, Room 117","Contemporary art is increasingly recognized as a transnational, global phenomenon. This course will briefly examine historical conditions that laid the foundation for what is recognized today as an international field of contemporary art and explore in depth some of the most critical issues in the field. Even as art-exhibiting practices continue to associate artists with their nationalities, much of contemporary art in the 21st century challenge the dominancy of racial, cultural and national identities as the most salient factors for their understanding. The course will explore how forces of globalization have shaped artistic practice and critical interpretation. More than ever before, artists today are multi-national or multi-cultural, explore global or transnational issues in their art, and exhibit internationally. At the same time that ""peripheral"" cities (Dubai, Budapest, Johannesburg, Beijing, Havana, etc.) and regions (Asia, Middle East, Latin America, etc.) across the world participate in the production of ""contemporary art,"" certain artists and curators have promoted the development of localized practices and site-specificity as corrective forces for maintaining diversity and growth. This course will focus on a select body of artworks and texts produced by figures within the wide world of contemporary art in order to understand the positions they represent. Embedded within three thematic units will be examinations of specific geographical regions, artists, aesthetic and conceptual currents, as well as larger theoretical frameworks such as post-colonial, postmodern, gender, and diaspora studies. ",Center for the Arts,Y,Wang,Humanities,ART,Art,339,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,"HEPT,INTCL","Human Expression Primary Text,Intercultural",,0.0,HE,"Course fee of $35 for field trip to museums.  This course is appropriate for Juniors and Seniors with advanced course work in Art, Art History, Asian Studies, International Studies, Economics or History.",,,,849
206,97195,ART-379-A,58705.0,CART,119,Y,,Y,,Y,,,W,A,MWF,Art History Methods,2,K.Elliott,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Center for the Arts, Room 119 (more)...","This course will offer advanced students the opportunity to explore methods of art historical research and analysis, as well as historiography.",Center for the Arts,K,Elliott,Humanities,ART,Art,379,0,Spring 2016,2016/02/04,2016/05/19,14:45,15:45,,,,0.0,,,,,,754
207,97195,ART-379-A,58706.0,CART,117,Y,,Y,,Y,,,W,A,MWF,Art History Methods,2,K.Elliott,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 02:45PM - 03:45PM, Center for the Arts, Room 119 (more)...","This course will offer advanced students the opportunity to explore methods of art historical research and analysis, as well as historiography.",Center for the Arts,K,Elliott,Humanities,ART,Art,379,0,Spring 2016,2016/02/04,2016/05/19,14:45,15:45,,,,0.0,,,,,,754
208,97198,ART-490-A,58707.0,CART,119,Y,,Y,,Y,,,W,A,MWF,"Studio, Senior Project",4,"R.Merritt,B.Moore,K.Elliott,J.Madrigal","02/05/2016-05/13/2016 Independent Studies Monday, Wednesday, Friday 02:45PM - 03:45PM, Center for the Arts, Room 119","A self-directed project that fulfills the all-college senior project requirement. Students may select either a studio or research option for their senior project. Studio options are focused on creating a new body of work for exhibition. Research options are focused on the development and public presentation of a significant research paper related to their field of interest (art history or art education, for example). ",Center for the Arts,"R, B, K, J","Merritt, Moore, Elliott, Madrigal",Humanities,ART,Art,490,0,Spring 2016,2016/02/04,2016/05/19,14:45,15:45,,,,0.0,,,,,,541
209,98000,SCI-111-A,58708.0,VALD,282,Y,,Y,,Y,,,W,A,MWF,Physical Science,4,A.Winsauer,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 08:00AM - 10:00AM, Valders, Room 282","A basic course dealing with important aspects of the physical and chemical world. Topics include the development of the scientific method, Galileo, Newton, and the study of motion, work, energy, electricity and light, elements and the Periodic Law, compounds and chemical bonds, and the chemical nature of matter. The laboratory program will stress the development of skills in designing and conducting laboratory experiments. This course is intended for the student with no special background in science or mathematics. Strongly recommended for elementary education majors.",Valders Hall of Science,A,Winsauer,Sciences,SCI,Science,111,0,Spring 2016,2016/02/04,2016/05/19,08:00,10:00,NWL,Natural World Lab,,0.0,NWNL,,,,,496
210,97199,ART-490-B,58709.0,CART,117,Y,,Y,,Y,,,W,A,MWF,"Art History, Senior Project",4,K.Elliott,"02/05/2016-05/13/2016 Independent Studies Monday, Wednesday, Friday 02:45PM - 03:45PM, Center for the Arts, Room 117","A self-directed project that fulfills the all-college senior project requirement. Students may select either a studio or research option for their senior project. Studio options are focused on creating a new body of work for exhibition. Research options are focused on the development and public presentation of a significant research paper related to their field of interest (art history or art education, for example). ",Center for the Arts,K,Elliott,Humanities,ART,Art,490,0,Spring 2016,2016/02/04,2016/05/19,14:45,15:45,,,,0.0,,,,,,541
211,97477,IS-230-A,58710.0,KORE,218,,Y,,Y,,,,W,A,TR,Intro to International Studie,4,P.Dos Santos,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Koren, Room 218","An introduction to the field of International Studies, focusing on global and geographical literacy and using multiple disciplinary approaches to analyze such issues as war and peace, environmental sustainability, economic development, post-colonialism, world religions, and cultural identity.",Koren,P,Dos Santos,Social Sciences,IS,Information Systems,230,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,INTCL,Intercultural,,0.0,,"Required for International Studies major and minor.  Prerequisite: 2 of 3 IS foundation courses (Econ 130, Pols 132, Anth 101)"," 2 of 3 IS foundation courses (Econ 130, Pols 132, Anth 101)",,,872
212,97478,IS-485-A,58711.0,MAIN,218,Y,,,,,,,W,A,M,International Studies Seminar,4,A.Steding,"02/04/2016-05/19/2016 Seminar Monday 06:30PM - 09:30PM, Main, Room 218",An advanced level research and discussion course focusing on global issues as a culmination of the International Studies major or minor.  Students apply multiple disciplinary perspectives to projects related to their individual IS programs and to the global themes identified in their IS major or minor plan of study. ,Main Building,A,Steding,Social Sciences,IS,Information Systems,485,0,Spring 2016,2016/02/04,2016/05/19,18:30,21:30,,,,0.0,,Required for IS majors and minors.,,,,873
213,97479,IS-490-A,58712.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,P.Gardner,"02/04/2016-05/19/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,To be Announced,P,Gardner,Social Sciences,IS,Information Systems,490,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Required for IS majors.,,,,746
214,97341,EDUC-221-A,58713.0,KORE,217,,Y,,Y,,,,W,A,TR,Diverse & Exceptional Learner,4,J.Pillsbury,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Koren, Room 217","This course introduces students to learner differences as they are related to culture, ethnicity, language, disability, gender, and socioeconomic status. Students will explore how these factors influence individual educational performance, experience and development in the institution of the school.  With a major emphasis on human intergroup relations in a pluralistic society, the course will also introduce students to significant legislation, models of service delivery, and instructional modifications.",Koren,J,Pillsbury,Social Sciences,EDUC,Education,221,0,Spring 2016,2016/02/04,2016/05/19,08:00,09:30,HB,Human Behavior,,0.0,,,,,,595
215,97342,EDUC-221-B,58714.0,KORE,217,,Y,,Y,,,,W,A,TR,Diverse & Exceptional Learner,4,J.Leet-Otley,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Koren, Room 217","This course introduces students to learner differences as they are related to culture, ethnicity, language, disability, gender, and socioeconomic status. Students will explore how these factors influence individual educational performance, experience and development in the institution of the school.  With a major emphasis on human intergroup relations in a pluralistic society, the course will also introduce students to significant legislation, models of service delivery, and instructional modifications.",Koren,J,Leet-Otley,Social Sciences,EDUC,Education,221,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,HB,Human Behavior,,0.0,,,,,,595
216,97343,EDUC-222-A,58715.0,KORE,117,Y,,Y,,Y,,,W,A,MWF,Instruct Strategies Comp Apps,4,J.Meyer-Mork,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Koren, Room 117","This course examines the use of behavioral objectives, lesson planning, testing, evaluation, classroom management, instructional techniques, learning theory applications, and instructional media in elementary education.  Course objectives are achieved through writing instruction and practice using conventional writing tools and computer applications. Requires sophomore standing.",Koren,J,Meyer-Mork,Social Sciences,EDUC,Education,222,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,,,,,608
217,97344,EDUC-222-B,58716.0,KORE,117,Y,,Y,,Y,,,W,A,MWF,Instruct Strategies Comp Apps,4,J.Meyer-Mork,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Koren, Room 117","This course examines the use of behavioral objectives, lesson planning, testing, evaluation, classroom management, instructional techniques, learning theory applications, and instructional media in elementary education.  Course objectives are achieved through writing instruction and practice using conventional writing tools and computer applications. Requires sophomore standing.",Koren,J,Meyer-Mork,Social Sciences,EDUC,Education,222,0,Spring 2016,2016/02/04,2016/05/19,12:15,13:15,,,,0.0,,,,,,608
218,97345,EDUC-223-A,58717.0,PREU,CURR,,Y,,,,,,W,A,T,Children's Literature,2,D.Norland,"02/04/2016-05/19/2016 Lecture Tuesday 02:30PM - 04:00PM, Preus Library, Room CURR",This course introduces the study of children's literature including promoting child development through literature and analyses of books in each genre. Requires sophomore standing.,Preus Library,D,Norland,Social Sciences,EDUC,Education,223,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,,,,,625
219,97348,EDUC-246-A,58719.0,KORE,120,Y,,Y,,Y,,,W,A,MWF,Classroom Mgt & Collaboration,4,J.Leet-Otley,"02/04/2016-05/19/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Koren, Room 120","This K-12 course is designed to help pre-service teachers create supportive and responsive classrooms. The topics covered include individual behavior plans, applied behavioral strategies, creating collaborative relationships, and implementing positive behavior supports. ",Koren,J,Leet-Otley,Social Sciences,EDUC,Education,246,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:00,,,,0.0,,,,,,644
220,97349,EDUC-252-A,58720.0,KORE,117,,Y,,,,,,W,A,T,Intro Middle/HS 5-12 Methods,2,D.Vesperman,"02/04/2016-05/19/2016 Lecture Tuesday 02:30PM - 04:00PM, Koren, Room 117","An introduction to the general methods of secondary teaching. Such topics as objectives, planning, testing, evaluation, classroom management, instructional techniques, educational technology, media, and the inclusion of special education students in the regular classroom will be considered. Should be taken as close to EDUC 352 as possible.  Required for certification in K-12 health and 5-12 secondary education areas. Not required of K-12 art, K-12 physical education, and K-12 music majors.",Koren,D,Vesperman,Social Sciences,EDUC,Education,252,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,Students should take Educ 252 and Educ 278 in same semester if possible.,,,,627
221,97355,EDUC-278-A,58721.0,PREU,CURR,,,,Y,,,,W,A,R,"Content Area Read, Secondar",2,D.Norland,"02/04/2016-05/19/2016 Lecture Thursday 02:30PM - 04:00PM, Preus Library, Room CURR","Introduction to the teaching of reading in content areas for secondary teachers:  procedures used in recognizing content area reading problems, improving content area reading by developing literacy strategies in reading, writing, speaking, and listening.  Required for all students seeking secondary school licensure and students seeking health certification. Students are strongly encouraged, but not yet required, to take the EDUC 378 practicum while student teaching since a practicum in content area is required in several states. ",Preus Library,D,Norland,Social Sciences,EDUC,Education,278,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,Students should take Educ 252 and Educ 278 in same semester if possible.,,,,697
222,97357,EDUC-323-A,58723.0,PREU,CURR,,Y,,Y,,,,W,A,TR,Teach Methods Eng Lang Learn,4,D.Norland,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Preus Library, Room CURR","Basic introduction to historical and contemporary theories and methods of English as a second language instruction with an emphasis on methodologies for teaching reading, writing, listening and pronunciation skills within the context of content areas grounded in academic and social/cultural language goals. ",Preus Library,D,Norland,Social Sciences,EDUC,Education,323,0,Spring 2016,2016/02/04,2016/05/19,11:00,12:30,,,,0.0,,,,,,698
223,97359,EDUC-328-A,58724.0,KORE,216,Y,,,,,,,W,A,M,Social Studies Methods,2,D.Vesperman,"02/04/2016-05/19/2016 Lecture Monday 01:30PM - 02:30PM, Koren, Room 216 (more)...",This course is an introduction to the curriculum and pedagogy for social studies instruction based on the National Council of Social Studies Standards.  Ten thematic strands frame the instructional planning for elementary and middle level curriculum.  Students will develop competencies in specific social studies related skills and become acquainted with current directions and research in elementary social studies including instructional technology.  This course is designed to assist pre-service teachers in developing appropriate tools for teaching social studies using an interdisciplinary approach.,Koren,D,Vesperman,Social Sciences,EDUC,Education,328,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,,,,0.0,,Co-requisite: Educ 329-A.,, Educ 329-A,,686
224,97359,EDUC-328-A,58744.0,ARR,ARR,,,,,Y,,,W,A,F,Social Studies Methods,2,D.Vesperman,"02/04/2016-05/19/2016 Lecture Monday 01:30PM - 02:30PM, Koren, Room 216 (more)...",This course is an introduction to the curriculum and pedagogy for social studies instruction based on the National Council of Social Studies Standards.  Ten thematic strands frame the instructional planning for elementary and middle level curriculum.  Students will develop competencies in specific social studies related skills and become acquainted with current directions and research in elementary social studies including instructional technology.  This course is designed to assist pre-service teachers in developing appropriate tools for teaching social studies using an interdisciplinary approach.,To be Announced,D,Vesperman,Social Sciences,EDUC,Education,328,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,Co-requisite: Educ 329-A.,, Educ 329-A,,686
225,97360,EDUC-329-A,58725.0,VALD,379,,,Y,,Y,,,W,A,WF,Science Methods,2,B.Meade,"02/04/2016-05/19/2016 Lecture Wednesday, Friday 01:30PM - 02:30PM, Valders, Room 379",This course is an introduction to the curriculum and pedagogy of a standards-based science program in the elementary school.  This course includes hands-on opportunities with the activities that support the inquiry of science as practiced in the elementary school classroom.,Valders Hall of Science,B,Meade,Social Sciences,EDUC,Education,329,0,Spring 2016,2016/02/04,2016/05/19,13:30,14:30,,,,0.0,,Co-requisite Educ 328-A. ,, Educ 328-A,,685
